cell_type,n_neurons,entropy,dominant_nt,dominant_frac,p_ACH,p_GABA,p_GLUT,p_DA,p_SER,p_OCT,p_fast_transmitters,is_seed,already_name_matched,literature_confirmed,entropy_z,js_histamine_blindspot,js_ORN_SER_confusion,js_Dm_GLUT_confusion,best_pattern_heuristic,best_js_heuristic,pattern_threshold_heuristic,in_neighborhood_heuristic,best_pattern_calibrated,best_js_calibrated,best_p_calibrated,best_q_calibrated,significant,q_Dm_GLUT_confusion,q_ORN_SER_confusion,q_histamine_blindspot,p_Dm_GLUT_confusion,p_ORN_SER_confusion,p_histamine_blindspot,matched_patterns,entropy_p_value,entropy_z_reconstructed,entropy_q_value,entropy_channel_significant,best_pattern,best_js,in_neighborhood,is_novel_candidate,gt_verified_nt,gt_agrees_with_pattern
MLt1,92,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-8.754051220816896,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-8.7098146999047,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
BM_InOm,559,0.707971004095603,ACH,0.8604651162790697,0.8604651162790697,0.0,0.0035778175313059034,0.1073345259391771,0.028622540250447227,0.0,0.8640429338103757,False,False,False,-8.96918803165547,0.12737235075467432,0.29590910528467823,0.9852260799945589,histamine_blindspot,0.12737235075467432,0.24906688471870347,True,histamine_blindspot,0.12737235075467432,0.9331122638016299,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9780379822510362,0.9998237810729825,0.9331122638016299,,1.0,-8.740079443857468,1.0,False,histamine_blindspot,0.12737235075467432,False,False,,
MeTu4c,93,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-8.97338366120089,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-8.797066130307494,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC28a,96,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-8.998544467534309,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-8.941271137779038,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MLt4,89,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.17846290179098,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-8.627160535262128,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC10e,101,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.182793566810783,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.164753960055911,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
MLt2,101,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.22598449205749,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.164753960055911,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MTe51,99,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.226190983005765,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.123218793668682,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC4,103,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.240663193506196,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.24970072921146,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
MLt3,107,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.33314380103294,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.466055903370941,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC15,104,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.44304673801595,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.194137383090196,1.0,False,histamine_blindspot,0.09682513359413968,False,False,GLUT,False
LPLC4,110,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.738880129398096,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.51389664782323,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
KCab-p,128,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-9.894083017424569,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-10.262577834700286,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LPC2,111,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.17402027678922,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.592536952219636,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC11,127,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.188724167646637,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-10.308299499179329,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC6,120,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.278339467210706,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-9.890806238785203,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
MeTu4a,126,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.35424937711672,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-10.28958632497408,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
Tm8b,126,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.431775187286217,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-10.28958632497408,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LPLC1,140,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.55938200369748,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-10.711727275424341,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LC21,130,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.636257698842638,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-10.309705209746276,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MeTu3c,137,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.87728874259058,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-10.69973608675904,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC13,145,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-10.882124641704074,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-11.008758434678581,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LPC1,164,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-11.68506589723918,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-11.628820761576142,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Dm9,179,0.0498462202138721,ACH,0.994413407821229,0.994413407821229,0.00558659217877095,0.0,0.0,0.0,0.0,1.0,False,True,False,-11.846482962177957,0.09000592801629052,0.3217515696932649,0.9756293300634601,histamine_blindspot,0.09000592801629052,0.24906688471870347,True,histamine_blindspot,0.09000592801629052,0.927885532129936,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9732154718886172,0.9998237810729825,0.927885532129936,,1.0,-11.61336867870426,1.0,False,histamine_blindspot,0.09000592801629052,False,False,,
Li05,167,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-12.009962121595372,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-11.736580941309313,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC10c,200,0.0454146923337941,ACH,0.995,0.995,0.0,0.005,0.0,0.0,0.0,1.0,False,False,False,-12.283580954750663,0.08316288087701694,0.335069892575855,0.9805542218937375,histamine_blindspot,0.08316288087701694,0.24906688471870347,True,histamine_blindspot,0.08316288087701694,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9706248671484748,0.9998237810729825,0.9305316657259775,,1.0,-12.334572292074524,1.0,False,histamine_blindspot,0.08316288087701694,False,False,ACH,False
Tm37,229,0.0722758116120631,ACH,0.9912663755458516,0.9912663755458515,0.0,0.008733624454148471,0.0,0.0,0.0,1.0,False,False,False,-12.461638083789142,0.07640164843806631,0.33611753260081034,0.9695183654789635,histamine_blindspot,0.07640164843806631,0.24906688471870347,True,histamine_blindspot,0.07640164843806631,0.9292168422281311,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9697347619300669,0.9998341778077314,0.9292168422281311,,1.0,-12.98776097615342,1.0,False,histamine_blindspot,0.07640164843806631,False,False,ACH,False
LC17,201,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-12.552685852750352,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-12.947328788585343,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC10d,188,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-12.67597036974307,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-12.51137087076546,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LC18,188,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-12.68788897314902,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-12.51137087076546,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC9,179,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-12.755235739459504,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-12.134126463988164,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LLPC3,204,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-13.021521464350707,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-13.008866227309595,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
Li06,196,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-13.074859192590418,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-12.736913060301427,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LLPC1,219,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-13.074934790162947,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-13.457122544339848,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Lawf2,281,0.1417119071576711,ACH,0.98220640569395,0.9822064056939501,0.014234875444839857,0.0,0.0035587188612099642,0.0,0.0,0.9964412811387899,False,False,False,-13.193059538187816,0.08876791996203724,0.313207209864388,0.9474558421819775,histamine_blindspot,0.08876791996203724,0.24906688471870347,True,histamine_blindspot,0.08876791996203724,0.927885532129936,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9688313715591454,0.9998237810729825,0.927885532129936,,1.0,-13.583063794449197,1.0,False,histamine_blindspot,0.08876791996203724,False,False,ACH,False
LPLC2,208,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-13.293580203879804,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-13.318193429936803,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LC10a,232,0.0400756995796872,ACH,0.9956896551724138,0.9956896551724138,0.0,0.004310344827586207,0.0,0.0,0.0,1.0,False,False,False,-13.499625174351957,0.08459258490286985,0.3348767346073094,0.9827775734342512,histamine_blindspot,0.08459258490286985,0.24906688471870347,True,histamine_blindspot,0.08459258490286985,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9715016872143692,0.9998237810729825,0.9305316657259775,,1.0,-13.506173564273697,1.0,False,histamine_blindspot,0.08459258490286985,False,False,ACH,False
Tm8a,234,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-13.763410207884002,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-13.969941026242058,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MeTu1,242,0.0386717908637649,ACH,0.9958677685950412,0.9958677685950413,0.004132231404958678,0.0,0.0,0.0,0.0,1.0,False,False,False,-13.814926906157408,0.09098567404944014,0.3239921470957407,0.9810773940004525,histamine_blindspot,0.09098567404944014,0.24906688471870347,True,histamine_blindspot,0.09098567404944014,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9756865102561377,0.9998237810729825,0.9305316657259775,,1.0,-13.830449767507599,1.0,False,histamine_blindspot,0.09098567404944014,False,False,ACH,False
LLPC2,234,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-13.96855224534698,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-13.969941026242058,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
Tm36,278,0.0615570796631668,ACH,0.9928057553956836,0.9928057553956835,0.0,0.007194244604316547,0.0,0.0,0.0,1.0,False,False,False,-14.03416563174235,0.07901990279947986,0.33568519341156555,0.973894601832656,histamine_blindspot,0.07901990279947986,0.24906688471870347,True,histamine_blindspot,0.07901990279947986,0.9292168422281311,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9697347619300669,0.9998341778077314,0.9292168422281311,,1.0,-14.41417688038656,1.0,False,histamine_blindspot,0.07901990279947986,False,False,ACH,False
Sm01,256,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-14.178971421023329,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-14.602986850839889,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
TmY20,282,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-14.668514392737734,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-15.401638438532864,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
KCapbp-ap1,280,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-15.300881846734054,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-15.388420563676767,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
KCapbp-ap2,298,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-15.733285176270096,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-15.818961694488124,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
KCg-d,295,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-15.853349802830342,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-15.70033999673897,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
TmY31,317,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-16.51593566375186,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-16.230078905351675,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
TmY9q,353,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-16.8040232885646,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-17.236928040679192,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
R1-6,4090,0.8534416907783804,ACH,0.8193154034229829,0.8193154034229829,0.017603911980440097,0.14547677261613692,0.0,0.01589242053789731,0.0017114914425427872,0.9823960880195599,True,False,False,-16.817189312522515,0.06050748082358681,0.30863547998518426,0.7138437942581961,histamine_blindspot,0.06050748082358681,0.24906688471870347,True,histamine_blindspot,0.06050748082358681,0.0682043470503102,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9642994032553314,0.9998278164447298,0.0682043470503102,,1.0,-16.780163091218668,1.0,False,histamine_blindspot,0.06050748082358681,False,False,HIST,True
KCapbp-m,338,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-16.83636175359764,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-16.836172539701405,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Tm16,343,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-16.87531915037632,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-16.946754069588064,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
TmY11,374,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-17.525487136632687,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-17.71153896514752,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
